SUM_Measure_1,SUM_Measure_2,SUM_Measure_3,SUM_Measure_4,SUM_Measure_5,SUM_Measure_6,SUM_Measure_7,SUM_Measure_8,SUM_Measure_9,SUM_Measure_10,CNT_Measure_1,CNT_Measure_2,CNT_Measure_3,CNT_Measure_4,CNT_Measure_5,AVG_Measure_1,AVG_Measure_2,AVG_Measure_3,AVG_Measure_4,AVG_Measure_5,Key_Dim_1,Key_Dim_2,Key_Dim_3,Key_Dim_4,Key_Dim_5,Key_Dim_6,Key_Dim_7,Key_Dim_8,Key_Dim_9,Key_Dim_10,Other_Field_1,Other_Field_2,Other_Field_3,Other_Field_4,Other_Field_5,Other_Field_6,Other_Field_7,Other_Field_8,Other_Field_9,Other_Field_10,DateKey
309493.91,271611.86,37882.05,89882.52,,,,,,,452,199,,,,0.1224,115.0,,,,Retail,VIC,Payable,EFT,,,,,,,Summit Consulting,INV-00452,Disputed,,,,,,,,2024-09-04
150374.39,138976.01,11398.38,42340.7,,,,,,,453,106,,,,0.0758,51.5,,,,Wholesale,SA,Receivable,EFT,,,,,,,Titan Resources,INV-00453,Overdue 30 days,,,,,,,,2023-06-24
107727.11,95575.49,12151.62,21110.51,,,,,,,454,166,,,,0.1128,31.2,,,,Retail,SA,Receivable,Direct Debit,,,,,,,Nexus Digital,INV-00454,Credit note issued,,,,,,,,2024-02-15
343401.63,209749.72,133651.91,67338.21,,,,,,,455,186,,,,0.3892,59.3,,,,Corporate,SA,Payable,Cheque,,,,,,,Eclipse Group,INV-00455,Credit note issued,,,,,,,,2024-04-04
330926.96,306835.48,24091.48,43763.76,,,,,,,456,117,,,,0.0728,21.7,,,,Retail,NSW,Payable,Direct Debit,,,,,,,Velocity Partners,INV-00456,Overdue 30 days,,,,,,,,2023-12-31
282552.68,257688.04,24864.64,63281.12,,,,,,,457,184,,,,0.088,21.2,,,,Retail,WA,Receivable,Direct Debit,,,,,,,Apex Industries,INV-00457,,,,,,,,,2024-12-02
434370.18,262316.15,172054.03,70661.87,,,,,,,458,131,,,,0.3961,20.4,,,,Government,VIC,Receivable,Credit Card,,,,,,,Momentum Capital,INV-00458,Overdue 30 days,,,,,,,,2024-01-11
424761.37,327278.64,97482.73,57598.36,,,,,,,459,196,,,,0.2295,55.6,,,,Government,SA,Payable,Direct Debit,,,,,,,Apex Industries,INV-00459,Overdue 30 days,,,,,,,,2024-07-28
278202.46,254416.15,23786.31,74512.65,,,,,,,460,127,,,,0.0855,67.8,,,,Retail,WA,Accrual,Credit Card,,,,,,,Nexus Digital,INV-00460,Under review,,,,,,,,2023-04-27
393624.41,272702.99,120921.42,40383.35,,,,,,,461,109,,,,0.3072,56.9,,,,Government,QLD,Receivable,Credit Card,,,,,,,Sunrise Holdings,INV-00461,Overdue 30 days,,,,,,,,2023-08-16
411114.08,276926.44,134187.64,75775.86,,,,,,,462,115,,,,0.3264,98.3,,,,Wholesale,NSW,Payable,Cheque,,,,,,,Southern Cross Ltd,INV-00462,Credit note issued,,,,,,,,2023-02-07
389440.84,362880.97,26559.87,92628.28,,,,,,,463,107,,,,0.0682,36.7,,,,Wholesale,SA,Payable,Cheque,,,,,,,Greenfield Enterprises,INV-00463,Credit note issued,,,,,,,,2023-12-07
276584.96,224946.55,51638.41,50952.37,,,,,,,464,130,,,,0.1867,84.8,,,,Retail,VIC,Payable,Cheque,,,,,,,Frontier Co,INV-00464,Paid on time,,,,,,,,2024-09-10
334452.91,298265.11,36187.8,54994.54,,,,,,,465,143,,,,0.1082,21.6,,,,Corporate,NSW,Accrual,Credit Card,,,,,,,Velocity Partners,INV-00465,Credit note issued,,,,,,,,2023-03-10
333207.63,204189.64,129017.99,93513.29,,,,,,,466,132,,,,0.3872,101.5,,,,Government,VIC,Receivable,Credit Card,,,,,,,Nexus Digital,INV-00466,Paid on time,,,,,,,,2024-02-20
414994.14,374075.72,40918.42,86484.78,,,,,,,467,129,,,,0.0986,72.9,,,,Corporate,QLD,Payable,EFT,,,,,,,Apex Industries,INV-00467,,,,,,,,,2024-07-22
163260.11,139832.28,23427.83,26577.15,,,,,,,468,127,,,,0.1435,95.4,,,,Wholesale,NSW,Payable,Direct Debit,,,,,,,Phoenix Rising,INV-00468,,,,,,,,,2023-12-12
398826.53,279697.05,119129.48,91778.93,,,,,,,469,154,,,,0.2987,86.5,,,,Corporate,QLD,Accrual,Direct Debit,,,,,,,Blue Ocean Pty Ltd,INV-00469,,,,,,,,,2023-10-12
461599.9,432611.43,28988.47,137120.23,,,,,,,470,178,,,,0.0628,76.6,,,,Wholesale,NSW,Payable,Direct Debit,,,,,,,Precision Works,INV-00470,Paid on time,,,,,,,,2023-12-03
342882.71,221433.65,121449.06,40662.3,,,,,,,471,151,,,,0.3542,65.9,,,,Retail,VIC,Receivable,Direct Debit,,,,,,,Apex Industries,INV-00471,Overdue 30 days,,,,,,,,2024-04-08
62952.29,42366.89,20585.4,7818.98,,,,,,,472,184,,,,0.327,34.9,,,,Corporate,NSW,Accrual,Credit Card,,,,,,,North Star Group,INV-00472,Paid on time,,,,,,,,2024-10-28
127242.88,112190.05,15052.83,34380.62,,,,,,,473,134,,,,0.1183,20.3,,,,Wholesale,NSW,Payable,Credit Card,,,,,,,Metro Solutions,INV-00473,,,,,,,,,2023-08-29
245245.78,202720.16,42525.62,25231.67,,,,,,,474,169,,,,0.1734,21.0,,,,Corporate,QLD,Payable,Credit Card,,,,,,,North Star Group,INV-00474,Credit note issued,,,,,,,,2023-10-05
119885.61,66644.41,53241.2,12727.47,,,,,,,475,188,,,,0.4441,40.7,,,,Corporate,NSW,Accrual,Cheque,,,,,,,Delta Force Services,INV-00475,Overdue 30 days,,,,,,,,2023-12-26
365698.28,210203.37,155494.91,45201.43,,,,,,,476,194,,,,0.4252,66.6,,,,Retail,QLD,Payable,Cheque,,,,,,,Acme Corp,INV-00476,Credit note issued,,,,,,,,2024-08-12
178253.22,147308.46,30944.76,30358.41,,,,,,,477,179,,,,0.1736,69.3,,,,Retail,VIC,Payable,EFT,,,,,,,Velocity Partners,INV-00477,Disputed,,,,,,,,2024-10-13
110405.81,67844.37,42561.44,32903.54,,,,,,,478,187,,,,0.3855,79.7,,,,Retail,SA,Receivable,Direct Debit,,,,,,,Pacific Innovations,INV-00478,,,,,,,,,2023-03-14
62222.61,54139.89,8082.72,10992.63,,,,,,,479,178,,,,0.1299,39.4,,,,Wholesale,NSW,Accrual,Credit Card,,,,,,,Harbour Bridge Co,INV-00479,Overdue 30 days,,,,,,,,2024-01-27
370006.25,287457.86,82548.39,86134.87,,,,,,,480,154,,,,0.2231,76.0,,,,Wholesale,SA,Payable,Credit Card,,,,,,,Harbour Bridge Co,INV-00480,Credit note issued,,,,,,,,2024-01-28
91971.74,78175.98,13795.76,24552.12,,,,,,,481,180,,,,0.15,100.5,,,,Wholesale,SA,Accrual,EFT,,,,,,,Momentum Capital,INV-00481,Paid on time,,,,,,,,2023-11-09
107067.45,73715.94,33351.51,29093.69,,,,,,,482,137,,,,0.3115,10.2,,,,Government,VIC,Accrual,Credit Card,,,,,,,Southern Cross Ltd,INV-00482,Overdue 30 days,,,,,,,,2023-07-15
140707.29,116787.05,23920.24,28630.9,,,,,,,483,177,,,,0.17,35.3,,,,Wholesale,QLD,Receivable,Direct Debit,,,,,,,Greenfield Enterprises,INV-00483,Under review,,,,,,,,2024-06-23
221562.02,130500.03,91061.99,33429.36,,,,,,,484,104,,,,0.411,65.9,,,,Corporate,QLD,Receivable,Cheque,,,,,,,Harbour Bridge Co,INV-00484,,,,,,,,,2024-07-29
129467.77,74120.3,55347.47,37408.79,,,,,,,485,170,,,,0.4275,46.3,,,,Retail,WA,Payable,Credit Card,,,,,,,Velocity Partners,INV-00485,Under review,,,,,,,,2024-08-14
437885.97,387441.51,50444.46,110270.05,,,,,,,486,171,,,,0.1152,79.7,,,,Corporate,SA,Payable,Direct Debit,,,,,,,Precision Works,INV-00486,Under review,,,,,,,,2023-09-12
306193.2,192074.99,114118.21,67671.71,,,,,,,487,154,,,,0.3727,41.2,,,,Wholesale,QLD,Accrual,EFT,,,,,,,Omega Technologies,INV-00487,Overdue 30 days,,,,,,,,2023-12-03
70160.71,53799.23,16361.48,18277.82,,,,,,,488,166,,,,0.2332,32.2,,,,Retail,SA,Accrual,Cheque,,,,,,,Southern Cross Ltd,INV-00488,Paid on time,,,,,,,,2024-07-17
278896.43,214164.57,64731.86,80018.81,,,,,,,489,136,,,,0.2321,91.4,,,,Government,WA,Accrual,Direct Debit,,,,,,,Crystal Clear Systems,INV-00489,Overdue 30 days,,,,,,,,2024-08-26
292502.26,210075.12,82427.14,55984.06,,,,,,,490,152,,,,0.2818,87.1,,,,Government,NSW,Payable,EFT,,,,,,,Pacific Innovations,INV-00490,Disputed,,,,,,,,2024-09-28
248141.63,227595.5,20546.13,26120.23,,,,,,,491,197,,,,0.0828,33.6,,,,Corporate,WA,Receivable,Cheque,,,,,,,Summit Consulting,INV-00491,Overdue 30 days,,,,,,,,2024-01-03
238474.1,157106.74,81367.36,23849.87,,,,,,,492,143,,,,0.3412,18.4,,,,Government,NSW,Accrual,EFT,,,,,,,Summit Consulting,INV-00492,Overdue 30 days,,,,,,,,2024-11-09
181639.03,131651.97,49987.06,44436.34,,,,,,,493,123,,,,0.2752,32.5,,,,Wholesale,QLD,Accrual,Direct Debit,,,,,,,Eclipse Group,INV-00493,Credit note issued,,,,,,,,2023-12-02
58390.95,32663.9,25727.05,16657.21,,,,,,,494,141,,,,0.4406,93.5,,,,Retail,QLD,Payable,Direct Debit,,,,,,,Nexus Digital,INV-00494,Credit note issued,,,,,,,,2023-08-23
268012.65,221298.05,46714.6,34075.9,,,,,,,495,191,,,,0.1743,92.4,,,,Corporate,VIC,Accrual,Direct Debit,,,,,,,Pacific Innovations,INV-00495,Overdue 30 days,,,,,,,,2024-12-20
291676.73,257521.38,34155.35,48484.44,,,,,,,496,157,,,,0.1171,23.7,,,,Retail,VIC,Payable,EFT,,,,,,,Clarity Health,INV-00496,Paid on time,,,,,,,,2024-07-05
195676.76,130653.37,65023.39,38763.66,,,,,,,497,195,,,,0.3323,29.0,,,,Government,QLD,Accrual,EFT,,,,,,,Precision Works,INV-00497,Overdue 30 days,,,,,,,,2023-09-13
282785.81,236126.15,46659.66,42106.46,,,,,,,498,195,,,,0.165,54.8,,,,Retail,WA,Receivable,Cheque,,,,,,,Phoenix Rising,INV-00498,Disputed,,,,,,,,2023-08-15
58525.4,35934.6,22590.8,6106.96,,,,,,,499,110,,,,0.386,103.5,,,,Wholesale,WA,Accrual,Direct Debit,,,,,,,Momentum Capital,INV-00499,Disputed,,,,,,,,2023-03-28
485077.11,342367.42,142709.69,68725.36,,,,,,,500,197,,,,0.2942,42.3,,,,Corporate,VIC,Accrual,Direct Debit,,,,,,,Delta Force Services,INV-00500,Disputed,,,,,,,,2024-06-20
219221.53,166630.28,52591.25,61010.82,,,,,,,501,149,,,,0.2399,46.0,,,,Wholesale,NSW,Receivable,Direct Debit,,,,,,,Apex Industries,INV-00501,Disputed,,,,,,,,2023-11-08
356001.27,308119.1,47882.17,77973.78,,,,,,,502,151,,,,0.1345,66.0,,,,Government,VIC,Receivable,EFT,,,,,,,Titan Resources,INV-00502,Under review,,,,,,,,2024-11-21
483351.79,421241.08,62110.71,84178.98,,,,,,,503,186,,,,0.1285,56.4,,,,Government,NSW,Payable,Credit Card,,,,,,,Sunrise Holdings,INV-00503,Overdue 30 days,,,,,,,,2023-11-05
175973.19,142027.96,33945.23,33841.43,,,,,,,504,154,,,,0.1929,29.0,,,,Government,VIC,Payable,Credit Card,,,,,,,Summit Consulting,INV-00504,Overdue 30 days,,,,,,,,2024-07-05
190922.77,178226.41,12696.36,42547.26,,,,,,,505,170,,,,0.0665,110.6,,,,Government,WA,Payable,Direct Debit,,,,,,,Catalyst Ventures,INV-00505,Disputed,,,,,,,,2024-09-19
172676.75,144236.89,28439.86,25536.37,,,,,,,506,136,,,,0.1647,102.3,,,,Corporate,VIC,Accrual,Cheque,,,,,,,Apex Industries,INV-00506,Overdue 30 days,,,,,,,,2024-04-15
404245.17,242021.58,162223.59,110699.54,,,,,,,507,196,,,,0.4013,96.2,,,,Government,WA,Payable,Direct Debit,,,,,,,Titan Resources,INV-00507,Overdue 30 days,,,,,,,,2023-10-16
61259.98,36829.5,24430.48,6402.0,,,,,,,508,161,,,,0.3988,56.3,,,,Corporate,NSW,Payable,Direct Debit,,,,,,,Greenfield Enterprises,INV-00508,Paid on time,,,,,,,,2023-11-02
89720.1,73857.59,15862.51,17426.95,,,,,,,509,126,,,,0.1768,81.7,,,,Wholesale,NSW,Accrual,EFT,,,,,,,Global Tech,INV-00509,,,,,,,,,2023-02-17
306938.92,257491.06,49447.86,32750.21,,,,,,,510,152,,,,0.1611,51.0,,,,Corporate,SA,Receivable,Credit Card,,,,,,,Frontier Co,INV-00510,Disputed,,,,,,,,2023-09-27
204532.37,151333.5,53198.87,59665.78,,,,,,,511,142,,,,0.2601,82.0,,,,Government,QLD,Receivable,Cheque,,,,,,,Metro Solutions,INV-00511,Paid on time,,,,,,,,2024-11-24
108560.16,85263.15,23297.01,32217.47,,,,,,,512,180,,,,0.2146,85.2,,,,Retail,NSW,Payable,Direct Debit,,,,,,,Acme Corp,INV-00512,Credit note issued,,,,,,,,2023-03-22
81562.81,53488.89,28073.92,21449.92,,,,,,,513,174,,,,0.3442,118.9,,,,Corporate,WA,Receivable,EFT,,,,,,,Momentum Capital,INV-00513,,,,,,,,,2024-09-04
275838.9,196783.47,79055.43,49601.47,,,,,,,514,140,,,,0.2866,119.3,,,,Retail,SA,Receivable,Cheque,,,,,,,Phoenix Rising,INV-00514,Paid on time,,,,,,,,2024-04-03
404399.94,339412.87,64987.07,74926.03,,,,,,,515,139,,,,0.1607,90.3,,,,Government,WA,Payable,EFT,,,,,,,Phoenix Rising,INV-00515,,,,,,,,,2024-10-25
233763.2,176561.34,57201.86,23379.12,,,,,,,516,192,,,,0.2447,60.8,,,,Government,WA,Accrual,Direct Debit,,,,,,,Titan Resources,INV-00516,Paid on time,,,,,,,,2024-12-26
326349.54,213399.96,112949.58,79108.09,,,,,,,517,147,,,,0.3461,54.5,,,,Corporate,NSW,Accrual,EFT,,,,,,,Southern Cross Ltd,INV-00517,,,,,,,,,2023-06-18
365622.64,246173.72,119448.92,36826.16,,,,,,,518,123,,,,0.3267,73.2,,,,Wholesale,WA,Payable,Cheque,,,,,,,Acme Corp,INV-00518,Disputed,,,,,,,,2023-10-12
427179.16,289542.03,137637.13,95956.55,,,,,,,519,154,,,,0.3222,29.2,,,,Wholesale,NSW,Payable,EFT,,,,,,,Greenfield Enterprises,INV-00519,Under review,,,,,,,,2023-08-10
444051.77,327354.96,116696.81,77806.43,,,,,,,520,139,,,,0.2628,63.3,,,,Government,VIC,Receivable,EFT,,,,,,,Southern Cross Ltd,INV-00520,Overdue 30 days,,,,,,,,2024-05-27
202812.89,171478.3,31334.59,32418.92,,,,,,,521,138,,,,0.1545,101.0,,,,Retail,VIC,Payable,Cheque,,,,,,,North Star Group,INV-00521,Under review,,,,,,,,2023-01-18
468510.37,305234.51,163275.86,109837.35,,,,,,,522,192,,,,0.3485,34.9,,,,Government,VIC,Payable,EFT,,,,,,,Titan Resources,INV-00522,,,,,,,,,2024-11-29
364856.6,221176.07,143680.53,66668.04,,,,,,,523,163,,,,0.3938,62.7,,,,Retail,VIC,Receivable,Credit Card,,,,,,,Greenfield Enterprises,INV-00523,Under review,,,,,,,,2024-06-01
353442.2,334533.04,18909.16,60462.76,,,,,,,524,147,,,,0.0535,31.5,,,,Government,QLD,Accrual,EFT,,,,,,,Greenfield Enterprises,INV-00524,Paid on time,,,,,,,,2024-09-28
471049.25,301330.21,169719.04,81461.36,,,,,,,525,121,,,,0.3603,86.3,,,,Government,SA,Accrual,Cheque,,,,,,,Velocity Partners,INV-00525,Credit note issued,,,,,,,,2024-09-26
76048.63,54686.57,21362.06,12222.36,,,,,,,526,186,,,,0.2809,97.3,,,,Retail,VIC,Accrual,Direct Debit,,,,,,,Velocity Partners,INV-00526,Disputed,,,,,,,,2024-06-15
427776.45,239897.03,187879.42,52240.24,,,,,,,527,158,,,,0.4392,48.0,,,,Wholesale,VIC,Accrual,Credit Card,,,,,,,Sunrise Holdings,INV-00527,Credit note issued,,,,,,,,2023-08-14
189972.04,122550.96,67421.08,40727.71,,,,,,,528,170,,,,0.3549,108.1,,,,Retail,NSW,Receivable,EFT,,,,,,,Southern Cross Ltd,INV-00528,Overdue 30 days,,,,,,,,2023-07-13
166602.07,111390.14,55211.93,49381.84,,,,,,,529,122,,,,0.3314,44.3,,,,Wholesale,NSW,Accrual,Cheque,,,,,,,Eclipse Group,INV-00529,Overdue 30 days,,,,,,,,2023-09-05
490133.71,299569.72,190563.99,131396.66,,,,,,,530,194,,,,0.3888,111.6,,,,Wholesale,NSW,Accrual,Cheque,,,,,,,Blue Ocean Pty Ltd,INV-00530,Overdue 30 days,,,,,,,,2023-07-17
182836.41,101273.09,81563.32,29097.43,,,,,,,531,151,,,,0.4461,19.7,,,,Wholesale,NSW,Payable,Cheque,,,,,,,Greenfield Enterprises,INV-00531,Paid on time,,,,,,,,2023-02-25
478521.46,393201.08,85320.38,51583.79,,,,,,,532,107,,,,0.1783,98.9,,,,Corporate,NSW,Payable,Direct Debit,,,,,,,Titan Resources,INV-00532,Under review,,,,,,,,2024-11-18
370494.52,219518.0,150976.52,82741.72,,,,,,,533,194,,,,0.4075,54.8,,,,Corporate,QLD,Payable,Direct Debit,,,,,,,Crystal Clear Systems,INV-00533,,,,,,,,,2024-12-25
244471.51,158979.82,85491.69,39380.78,,,,,,,534,138,,,,0.3497,23.2,,,,Wholesale,SA,Accrual,EFT,,,,,,,Blue Ocean Pty Ltd,INV-00534,Overdue 30 days,,,,,,,,2024-09-20
435959.15,309879.76,126079.39,73349.53,,,,,,,535,107,,,,0.2892,55.9,,,,Retail,SA,Accrual,EFT,,,,,,,Acme Corp,INV-00535,Overdue 30 days,,,,,,,,2023-04-18
462973.12,301256.61,161716.51,137243.97,,,,,,,536,148,,,,0.3493,85.9,,,,Retail,NSW,Receivable,Credit Card,,,,,,,Metro Solutions,INV-00536,,,,,,,,,2023-09-14
110298.93,72135.5,38163.43,19953.03,,,,,,,537,118,,,,0.346,55.9,,,,Wholesale,VIC,Accrual,EFT,,,,,,,Precision Works,INV-00537,Overdue 30 days,,,,,,,,2023-12-31
467541.8,368983.99,98557.81,107570.47,,,,,,,538,148,,,,0.2108,101.9,,,,Government,VIC,Receivable,Credit Card,,,,,,,Precision Works,INV-00538,Disputed,,,,,,,,2024-05-23
307820.85,177612.63,130208.22,36098.17,,,,,,,539,100,,,,0.423,11.2,,,,Wholesale,VIC,Accrual,Cheque,,,,,,,Omega Technologies,INV-00539,Paid on time,,,,,,,,2023-05-16
298070.7,228828.88,69241.82,71743.18,,,,,,,540,120,,,,0.2323,26.0,,,,Retail,WA,Payable,Cheque,,,,,,,Momentum Capital,INV-00540,Overdue 30 days,,,,,,,,2023-05-12
164339.88,143550.89,20788.99,31654.51,,,,,,,541,115,,,,0.1265,25.9,,,,Corporate,NSW,Payable,Cheque,,,,,,,Metro Solutions,INV-00541,,,,,,,,,2023-02-15
199032.2,109806.06,89226.14,55115.36,,,,,,,542,182,,,,0.4483,12.5,,,,Wholesale,SA,Payable,EFT,,,,,,,Summit Consulting,INV-00542,Under review,,,,,,,,2023-10-22
298588.13,262936.71,35651.42,85712.88,,,,,,,543,123,,,,0.1194,38.8,,,,Government,QLD,Payable,Direct Debit,,,,,,,Southern Cross Ltd,INV-00543,Overdue 30 days,,,,,,,,2024-02-13
361665.52,255769.86,105895.66,60836.87,,,,,,,544,191,,,,0.2928,73.8,,,,Corporate,NSW,Accrual,Cheque,,,,,,,Crystal Clear Systems,INV-00544,Overdue 30 days,,,,,,,,2024-12-05
166813.38,156120.64,10692.74,46727.1,,,,,,,545,142,,,,0.0641,79.0,,,,Corporate,WA,Receivable,Credit Card,,,,,,,Phoenix Rising,INV-00545,Credit note issued,,,,,,,,2024-05-18
288879.41,167347.84,121531.57,54470.96,,,,,,,546,148,,,,0.4207,48.2,,,,Wholesale,NSW,Receivable,Direct Debit,,,,,,,Clarity Health,INV-00546,Under review,,,,,,,,2024-03-02
341219.45,203366.79,137852.66,43543.16,,,,,,,547,175,,,,0.404,12.5,,,,Retail,NSW,Accrual,Credit Card,,,,,,,Titan Resources,INV-00547,Overdue 30 days,,,,,,,,2023-01-10
464947.21,352058.03,112889.18,101276.82,,,,,,,548,185,,,,0.2428,92.9,,,,Retail,SA,Accrual,EFT,,,,,,,Apex Industries,INV-00548,Credit note issued,,,,,,,,2023-01-18
143291.53,129177.31,14114.22,34992.68,,,,,,,549,132,,,,0.0985,104.3,,,,Corporate,VIC,Accrual,Credit Card,,,,,,,Nexus Digital,INV-00549,Credit note issued,,,,,,,,2023-10-24
188617.87,134748.61,53869.26,47285.96,,,,,,,550,133,,,,0.2856,60.6,,,,Retail,QLD,Receivable,Cheque,,,,,,,Delta Force Services,INV-00550,Paid on time,,,,,,,,2024-07-28
157715.82,127213.58,30502.24,18704.33,,,,,,,551,194,,,,0.1934,55.0,,,,Wholesale,NSW,Accrual,Cheque,,,,,,,Frontier Co,INV-00551,Paid on time,,,,,,,,2023-05-10
345878.59,274108.78,71769.81,35129.27,,,,,,,552,171,,,,0.2075,38.1,,,,Government,SA,Accrual,Direct Debit,,,,,,,Velocity Partners,INV-00552,Overdue 30 days,,,,,,,,2024-12-06
347373.29,247607.68,99765.61,46325.63,,,,,,,553,199,,,,0.2872,83.0,,,,Wholesale,VIC,Accrual,Credit Card,,,,,,,Nexus Digital,INV-00553,Credit note issued,,,,,,,,2023-01-02
392061.45,355090.06,36971.39,56326.2,,,,,,,554,131,,,,0.0943,51.1,,,,Retail,WA,Accrual,Cheque,,,,,,,Crystal Clear Systems,INV-00554,Credit note issued,,,,,,,,2023-11-02
356678.76,220177.8,136500.96,70262.75,,,,,,,555,152,,,,0.3827,80.3,,,,Retail,SA,Payable,Cheque,,,,,,,Velocity Partners,INV-00555,Credit note issued,,,,,,,,2023-08-13
265833.5,223964.72,41868.78,41508.65,,,,,,,556,141,,,,0.1575,101.4,,,,Government,QLD,Receivable,EFT,,,,,,,Harbour Bridge Co,INV-00556,Disputed,,,,,,,,2024-10-13
140299.75,80658.33,59641.42,23075.86,,,,,,,557,144,,,,0.4251,85.2,,,,Corporate,SA,Accrual,Credit Card,,,,,,,Phoenix Rising,INV-00557,,,,,,,,,2024-09-29
269845.12,198336.16,71508.96,51667.46,,,,,,,558,135,,,,0.265,19.6,,,,Retail,QLD,Accrual,Direct Debit,,,,,,,Clarity Health,INV-00558,Paid on time,,,,,,,,2024-03-14
249693.26,161251.91,88441.35,66869.38,,,,,,,559,183,,,,0.3542,23.0,,,,Government,WA,Payable,Cheque,,,,,,,Harbour Bridge Co,INV-00559,Disputed,,,,,,,,2024-09-19
232816.62,147861.84,84954.78,26631.5,,,,,,,560,145,,,,0.3649,95.7,,,,Government,QLD,Receivable,Direct Debit,,,,,,,Delta Force Services,INV-00560,Credit note issued,,,,,,,,2024-09-05
242045.57,139394.04,102651.53,24588.75,,,,,,,561,106,,,,0.4241,72.2,,,,Wholesale,QLD,Accrual,Credit Card,,,,,,,Global Tech,INV-00561,Under review,,,,,,,,2024-02-10
402927.52,247881.01,155046.51,47211.94,,,,,,,562,194,,,,0.3848,46.0,,,,Government,VIC,Receivable,Cheque,,,,,,,Blue Ocean Pty Ltd,INV-00562,Paid on time,,,,,,,,2024-06-20
176343.96,129330.66,47013.3,43913.44,,,,,,,563,139,,,,0.2666,95.0,,,,Wholesale,WA,Payable,Direct Debit,,,,,,,Titan Resources,INV-00563,Under review,,,,,,,,2024-08-04
332793.28,214152.48,118640.8,62291.84,,,,,,,564,188,,,,0.3565,15.4,,,,Retail,SA,Receivable,Cheque,,,,,,,Acme Corp,INV-00564,Paid on time,,,,,,,,2023-07-21
459495.2,334788.2,124707.0,52565.28,,,,,,,565,142,,,,0.2714,105.8,,,,Government,VIC,Payable,Direct Debit,,,,,,,Summit Consulting,INV-00565,,,,,,,,,2024-05-12
96947.09,78682.26,18264.83,14759.51,,,,,,,566,153,,,,0.1884,106.9,,,,Corporate,VIC,Accrual,Credit Card,,,,,,,Summit Consulting,INV-00566,Under review,,,,,,,,2024-09-21
450738.92,340848.77,109890.15,69172.51,,,,,,,567,195,,,,0.2438,100.7,,,,Government,VIC,Payable,Credit Card,,,,,,,Global Tech,INV-00567,,,,,,,,,2023-12-07
387224.06,306681.46,80542.6,92683.16,,,,,,,568,138,,,,0.208,78.6,,,,Retail,NSW,Accrual,Credit Card,,,,,,,Nexus Digital,INV-00568,Credit note issued,,,,,,,,2023-12-24
233945.61,153094.01,80851.6,66697.27,,,,,,,569,119,,,,0.3456,98.3,,,,Corporate,NSW,Receivable,EFT,,,,,,,Greenfield Enterprises,INV-00569,Disputed,,,,,,,,2024-10-26
427293.91,368754.64,58539.27,63743.72,,,,,,,570,102,,,,0.137,84.1,,,,Government,QLD,Payable,Credit Card,,,,,,,Pacific Innovations,INV-00570,Paid on time,,,,,,,,2024-01-31
132076.85,111750.22,20326.63,38101.35,,,,,,,571,147,,,,0.1539,53.7,,,,Corporate,QLD,Accrual,Direct Debit,,,,,,,Acme Corp,INV-00571,Overdue 30 days,,,,,,,,2024-07-28
324279.64,200112.97,124166.67,86335.53,,,,,,,572,143,,,,0.3829,19.0,,,,Retail,SA,Accrual,EFT,,,,,,,Delta Force Services,INV-00572,Overdue 30 days,,,,,,,,2024-01-19
216646.38,192533.64,24112.74,51023.96,,,,,,,573,135,,,,0.1113,42.9,,,,Corporate,SA,Receivable,Cheque,,,,,,,Apex Industries,INV-00573,,,,,,,,,2023-04-13
243249.82,204281.2,38968.62,50668.82,,,,,,,574,166,,,,0.1602,93.5,,,,Wholesale,SA,Accrual,Cheque,,,,,,,Clarity Health,INV-00574,Credit note issued,,,,,,,,2024-05-02
172450.99,133132.16,39318.83,29334.08,,,,,,,575,199,,,,0.228,45.1,,,,Retail,WA,Receivable,Cheque,,,,,,,Velocity Partners,INV-00575,Disputed,,,,,,,,2024-09-19
168495.79,106573.59,61922.2,23934.72,,,,,,,576,139,,,,0.3675,34.5,,,,Government,SA,Payable,Direct Debit,,,,,,,Sunrise Holdings,INV-00576,Disputed,,,,,,,,2024-02-25
410316.39,361119.45,49196.94,52591.4,,,,,,,577,100,,,,0.1199,101.3,,,,Corporate,SA,Receivable,Direct Debit,,,,,,,Summit Consulting,INV-00577,,,,,,,,,2023-09-04
184306.17,166797.08,17509.09,26190.24,,,,,,,578,175,,,,0.095,61.0,,,,Retail,NSW,Accrual,EFT,,,,,,,Sunrise Holdings,INV-00578,Under review,,,,,,,,2023-12-08
339552.05,259791.27,79760.78,92277.23,,,,,,,579,198,,,,0.2349,41.7,,,,Corporate,VIC,Accrual,EFT,,,,,,,Clarity Health,INV-00579,Disputed,,,,,,,,2024-12-11
291451.83,261315.71,30136.12,49686.57,,,,,,,580,146,,,,0.1034,61.5,,,,Corporate,WA,Payable,EFT,,,,,,,Harbour Bridge Co,INV-00580,Disputed,,,,,,,,2023-10-04
341671.01,224648.69,117022.32,67500.39,,,,,,,581,112,,,,0.3425,53.3,,,,Corporate,QLD,Payable,Credit Card,,,,,,,Momentum Capital,INV-00581,,,,,,,,,2023-11-18
118241.89,71619.11,46622.78,24509.34,,,,,,,582,147,,,,0.3943,48.4,,,,Retail,SA,Payable,Direct Debit,,,,,,,Frontier Co,INV-00582,Credit note issued,,,,,,,,2023-11-05
